datetime,meas AH 1:CMP MEAS BOX 1 (g/m3),meas AH 2:CMP MEAS BOX 2 (g/m3),meas CO2:CMP (ppm),meas HD:CMP (g/m3),meas RH:CMP (%),meas grh temp:CMP (°C),radiation sum:WEATHER RAD SENS (J/cm²),radiation:WEATHER RAD SENS (W/m²),공급ec,공급ph,공급량,배액ec,배액ph,배액량,공급횟수,1회공급량,배액율
2021-12-05 06:20:00,10.38,10.4,570.83,2.5,81.0,15.0,557.0,0.0,,,,,,,,,
2021-12-05 06:25:00,10.4,10.5,570.0,2.5,81.0,15.0,557.0,0.0,,,,,,,,,
2021-12-05 06:25:00,10.4,10.48,570.17,2.5,81.0,15.0,557.0,0.0,,,,,,,,,
2021-12-05 06:25:00,10.4,10.48,570.17,2.5,81.0,15.0,557.0,0.0,,,,,,,,,
2021-12-05 06:30:00,10.4,10.5,570.0,2.42,81.0,15.08,557.0,0.0,,,,,,,,,
2021-12-05 06:30:00,10.4,10.41,570.0,2.49,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:30:00,10.4,10.5,570.0,2.42,81.0,15.08,557.0,0.0,,,,,,,,,
2021-12-05 06:35:00,10.4,10.5,570.0,2.4,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:35:00,10.4,10.5,570.0,2.4,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:35:00,10.4,10.5,570.0,2.4,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:40:00,10.48,10.5,570.0,2.48,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:40:00,10.48,10.5,570.0,2.48,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:40:00,10.5,10.5,570.0,2.42,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:45:00,10.5,10.5,570.0,2.4,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:45:00,10.5,10.5,570.0,2.42,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:45:00,10.5,10.5,570.0,2.42,81.0,15.1,557.0,0.0,,,,,,,,,
2021-12-05 06:50:00,10.5,10.58,570.83,2.4,81.0,15.18,557.0,0.0,,,,,,,,,
2021-12-05 06:50:00,10.5,10.58,570.83,2.4,81.0,15.18,557.0,0.0,,,,,,,,,
2021-12-05 06:50:00,10.5,10.6,571.0,2.4,81.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 06:55:00,10.5,10.6,576.0,2.4,81.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 06:55:00,10.5,10.6,571.05,2.4,81.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 06:55:00,10.5,10.6,576.0,2.4,81.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 07:00:00,10.5,10.6,572.0,2.48,81.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 07:00:00,10.5,10.6,576.1,2.5,81.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 07:00:00,10.5,10.6,572.0,2.48,81.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 07:05:00,10.5,10.7,571.9,2.4,82.0,15.2,557.0,0.0,,,,,,,,,
2021-12-05 07:05:00,10.5,10.68,576.0,2.42,81.83,15.2,557.0,0.0,,,,,,,,,
2021-12-05 07:05:00,10.5,10.68,576.0,2.42,81.83,15.2,557.0,0.0,,,,,,,,,
2021-12-05 07:10:00,10.58,10.7,577.0,2.4,82.0,15.28,557.0,0.0,,,,,,,,,
2021-12-05 07:10:00,10.51,10.7,577.0,2.4,81.15,15.3,557.0,0.0,,,,,,,,,
2021-12-05 07:10:00,10.58,10.7,577.0,2.4,82.0,15.28,557.0,0.0,,,,,,,,,
2021-12-05 07:15:00,10.6,10.7,572.0,2.4,82.0,15.3,557.0,0.0,,,,,,,,,
2021-12-05 07:15:00,10.6,10.7,571.0,2.4,82.0,15.3,557.0,0.0,,,,,,,,,
2021-12-05 07:15:00,10.6,10.7,572.0,2.4,82.0,15.3,557.0,0.0,,,,,,,,,
2021-12-05 07:20:00,10.52,10.7,571.0,2.48,81.17,15.3,557.0,0.0,,,,,,,,,
2021-12-05 07:20:00,10.5,10.7,571.0,2.5,81.0,15.3,557.0,0.0,,,,,,,,,
2021-12-05 07:20:00,10.52,10.7,571.0,2.48,81.17,15.3,557.0,0.0,,,,,,,,,
2021-12-05 07:25:00,10.6,10.8,577.0,2.4,82.0,15.3,0.0,0.15,,,,,,,,,
2021-12-05 07:25:00,10.58,10.78,575.97,2.42,81.83,15.3,95.91,0.83,,,,,,,,,
2021-12-05 07:25:00,10.58,10.78,575.97,2.42,81.83,15.3,95.91,0.83,,,,,,,,,
2021-12-05 07:30:00,10.6,10.8,577.0,2.4,81.17,15.38,0.0,2.65,,,,,,,,,
2021-12-05 07:30:00,10.6,10.8,577.0,2.4,81.87,15.4,0.0,2.13,,,,,,,,,
2021-12-05 07:30:00,10.6,10.8,577.0,2.4,81.17,15.38,0.0,2.65,,,,,,,,,
2021-12-05 07:35:00,10.68,10.88,577.0,2.4,81.83,15.4,0.0,5.48,,,,,,,,,
2021-12-05 07:35:00,10.68,10.88,577.0,2.4,81.83,15.4,0.0,5.48,,,,,,,,,
2021-12-05 07:35:00,10.7,10.9,577.87,2.4,82.0,15.4,0.0,5.13,,,,,,,,,
2021-12-05 07:40:00,10.7,10.9,577.0,2.4,82.0,15.48,0.0,8.5,,,,,,,,,
2021-12-05 07:40:00,10.7,10.9,577.0,2.4,82.0,15.41,0.0,8.14,,,,,,,,,
2021-12-05 07:40:00,10.7,10.9,577.0,2.4,82.0,15.48,0.0,8.5,,,,,,,,,
2021-12-05 07:45:00,10.78,10.9,577.0,2.4,82.0,15.5,0.83,13.17,,,,,,,,,
2021-12-05 07:45:00,10.78,10.9,577.0,2.4,82.0,15.5,0.83,13.17,,,,,,,,,
2021-12-05 07:45:00,10.71,10.9,571.81,2.4,82.0,15.5,0.14,12.27,,,,,,,,,
2021-12-05 07:50:00,10.8,10.98,577.83,2.4,82.0,15.58,1.83,29.83,,,,,,,,,
2021-12-05 07:50:00,10.8,10.98,577.83,2.4,82.0,15.58,1.83,29.83,,,,,,,,,
2021-12-05 07:50:00,10.8,11.0,578.0,2.4,82.0,15.6,2.0,30.45,,,,,,,,,
2021-12-05 07:55:00,10.8,11.17,577.17,2.4,82.0,15.68,2.83,43.76,,,,,,,,,
2021-12-05 07:55:00,10.8,11.17,577.17,2.4,82.0,15.68,2.83,43.76,,,,,,,,,
2021-12-05 07:55:00,10.8,11.11,577.85,2.4,82.0,15.7,3.0,44.3,,,,,,,,,
2021-12-05 08:00:00,10.88,11.37,577.0,2.32,82.83,15.78,4.65,55.92,,,,,,,,,
2021-12-05 08:00:00,10.88,11.37,577.0,2.32,82.83,15.78,4.65,55.92,,,,,,,,,
2021-12-05 08:00:00,10.9,11.31,577.0,2.3,83.0,15.8,5.0,55.4,,,,,,,,,
2021-12-05 08:05:00,10.91,11.6,571.8,2.3,83.0,15.9,7.13,67.27,,,,,,,,,
2021-12-05 08:05:00,10.98,11.57,577.0,2.3,83.0,15.88,7.48,67.09,,,,,,,,,
2021-12-05 08:05:00,10.98,11.57,577.0,2.3,83.0,15.88,7.48,67.09,,,,,,,,,
2021-12-05 08:10:00,11.0,11.77,577.0,2.3,83.0,15.98,9.65,77.27,,,,,,,,,
2021-12-05 08:10:00,11.0,11.71,577.0,2.3,83.0,16.0,10.0,77.27,,,,,,,,,
2021-12-05 08:10:00,11.0,11.77,577.0,2.3,83.0,15.98,9.65,77.27,,,,,,,,,
2021-12-05 08:15:00,11.08,11.97,577.83,2.22,83.83,16.17,12.5,88.15,,,,,,,,,
2021-12-05 08:15:00,11.08,11.97,577.83,2.22,83.83,16.17,12.5,88.15,,,,,,,,,
2021-12-05 08:15:00,11.1,11.91,578.0,2.29,84.0,16.2,12.14,88.27,,,,,,,,,
2021-12-05 08:20:00,11.27,12.08,582.14,2.2,84.0,16.28,15.48,99.11,,,,,,,,,
2021-12-05 08:20:00,11.3,12.1,578.67,2.2,84.0,16.3,15.13,98.4,,,,,,,,,
2021-12-05 08:20:00,11.27,12.08,582.14,2.2,84.0,16.28,15.48,99.11,,,,,,,,,
2021-12-05 08:25:00,11.38,12.27,578.87,2.2,84.0,16.47,19.31,111.75,,,,,,,,,
2021-12-05 08:25:00,11.4,12.3,578.0,2.2,84.0,16.5,19.12,111.36,,,,,,,,,
2021-12-05 08:25:00,11.38,12.27,578.87,2.2,84.0,16.47,19.31,111.75,,,,,,,,,
2021-12-05 08:30:00,11.5,12.4,578.0,2.2,84.0,16.6,23.12,122.12,,,,,,,,,
2021-12-05 08:30:00,11.48,12.38,578.0,2.2,84.0,16.58,23.31,121.44,,,,,,,,,
2021-12-05 08:30:00,11.48,12.38,578.0,2.2,84.0,16.58,23.31,121.44,,,,,,,,,
2021-12-05 08:35:00,11.51,12.41,578.0,2.2,84.0,16.7,27.13,135.4,,,,,,,,,
2021-12-05 08:35:00,11.58,12.48,578.0,2.2,84.0,16.68,27.31,135.4,,,,,,,,,
2021-12-05 08:35:00,11.58,12.48,578.0,2.2,84.0,16.68,27.31,135.4,,,,,,,,,
2021-12-05 08:40:00,11.6,12.5,578.0,2.28,84.0,16.78,32.13,150.4,,,,,,,,,
2021-12-05 08:40:00,11.6,12.5,578.0,2.28,84.0,16.78,32.13,150.4,,,,,,,,,
2021-12-05 08:40:00,11.6,12.5,578.0,2.3,84.0,16.8,32.13,150.4,,,,,,,,,
2021-12-05 08:45:00,11.68,12.5,577.17,2.3,84.0,16.88,37.13,162.09,,,,,,,,,
2021-12-05 08:45:00,11.7,12.5,577.0,2.3,84.0,16.9,37.13,162.26,,,,,,,,,
2021-12-05 08:45:00,11.68,12.5,577.17,2.3,84.0,16.88,37.13,162.09,,,,,,,,,
2021-12-05 08:50:00,11.62,12.5,572.04,2.22,84.83,16.73,42.13,174.75,,,,,,,,,
2021-12-05 08:50:00,11.69,12.5,576.3,2.2,85.0,16.79,42.12,174.35,,,,,,,,,
2021-12-05 08:50:00,11.62,12.5,572.04,2.22,84.83,16.73,42.13,174.75,,,,,,,,,
2021-12-05 08:55:00,11.43,12.09,567.69,2.37,83.35,16.62,47.96,190.23,,,,,,,,,
2021-12-05 08:55:00,11.49,12.09,571.42,2.31,83.0,16.6,48.12,190.35,,,,,,,,,
2021-12-05 08:55:00,11.43,12.09,567.69,2.37,83.35,16.62,47.96,190.23,,,,,,,,,
2021-12-05 09:00:00,11.57,12.08,561.21,2.4,83.0,16.68,54.79,207.88,,,,,,,,,
2021-12-05 09:00:00,11.6,12.1,560.0,2.4,83.0,16.61,55.12,208.35,,,,,,,,,
2021-12-05 09:00:00,11.57,12.08,561.21,2.4,83.0,16.68,54.79,207.88,,,,,,,,,
2021-12-05 09:05:00,11.71,12.11,560.0,2.5,83.0,16.91,62.12,223.47,,,,,,,,,
2021-12-05 09:05:00,11.77,12.18,560.0,2.48,83.0,16.95,61.79,224.23,,,,,,,,,
2021-12-05 09:05:00,11.77,12.18,560.0,2.48,83.0,16.95,61.79,224.23,,,,,,,,,
2021-12-05 09:10:00,12.0,12.31,551.17,2.6,82.0,17.31,69.12,238.24,,,,,,,,,
2021-12-05 09:10:00,11.97,12.37,547.6,2.58,82.17,17.33,68.79,237.75,,,,,,,,,
2021-12-05 09:10:00,11.97,12.37,547.6,2.58,82.17,17.33,68.79,237.75,,,,,,,,,
2021-12-05 09:15:00,12.21,12.81,539.0,2.8,82.0,17.91,77.12,251.35,,,,,,,,,
2021-12-05 09:15:00,12.25,12.81,540.04,2.77,82.0,17.9,76.61,251.57,,,,,,,,,
2021-12-05 09:15:00,12.25,12.81,540.04,2.77,82.0,17.9,76.61,251.57,,,,,,,,,
2021-12-05 09:20:00,12.61,13.11,525.0,2.9,81.0,18.41,85.26,267.52,,,,,,,,,
2021-12-05 09:20:00,12.63,13.15,527.43,2.88,81.17,18.41,85.44,268.05,,,,,,,,,
2021-12-05 09:20:00,12.63,13.15,527.43,2.88,81.17,18.41,85.44,268.05,,,,,,,,,
2021-12-05 09:25:00,13.01,13.51,517.18,3.0,82.0,18.92,93.23,279.23,,,,,,,,,
2021-12-05 09:25:00,13.03,13.53,513.43,2.98,81.83,19.0,93.61,279.27,,,,,,,,,
2021-12-05 09:25:00,13.03,13.53,513.43,2.98,81.83,19.0,93.61,279.27,,,,,,,,,
2021-12-05 09:30:00,13.27,13.93,494.47,3.08,82.0,19.35,102.44,288.44,,,,,,,,,
2021-12-05 09:30:00,13.3,14.0,497.29,3.01,82.0,19.31,102.2,288.2,,,,,,,,,
2021-12-05 09:30:00,13.27,13.93,494.47,3.08,82.0,19.35,102.44,288.44,,,,,,,,,
2021-12-05 09:35:00,13.4,14.2,470.18,3.1,82.0,19.6,112.23,300.35,,,,,,,,,
2021-12-05 09:35:00,13.38,14.17,468.68,3.1,82.0,19.57,112.27,300.75,,,,,,,,,
2021-12-05 09:35:00,13.38,14.17,468.68,3.1,82.0,19.57,112.27,300.75,,,,,,,,,
2021-12-05 09:40:00,13.6,14.2,456.3,3.2,81.0,19.8,121.23,315.35,,,,,,,,,
2021-12-05 09:40:00,13.57,14.2,453.25,3.18,81.17,19.77,121.44,315.4,,,,,,,,,
2021-12-05 09:40:00,13.57,14.2,453.25,3.18,81.17,19.77,121.44,315.4,,,,,,,,,
2021-12-05 09:45:00,13.61,14.4,448.67,3.2,81.0,19.91,132.23,331.35,,,,,,,,,
2021-12-05 09:45:00,13.68,14.37,478.28,3.2,81.0,19.97,132.09,331.23,,,,,,,,,
2021-12-05 09:45:00,13.68,14.37,478.28,3.2,81.0,19.97,132.09,331.23,,,,,,,,,
2021-12-05 09:50:00,13.9,14.3,445.82,3.3,81.0,20.1,142.23,345.23,,,,,,,,,
2021-12-05 09:50:00,13.87,14.32,457.55,3.28,81.0,20.08,142.27,344.75,,,,,,,,,
2021-12-05 09:50:00,13.87,14.32,457.55,3.28,81.0,20.08,142.27,344.75,,,,,,,,,
2021-12-05 09:55:00,14.07,14.63,514.0,3.3,81.83,20.27,153.09,358.57,,,,,,,,,
2021-12-05 09:55:00,14.07,14.63,514.0,3.3,81.83,20.27,153.09,358.57,,,,,,,,,
2021-12-05 09:55:00,14.01,14.61,504.03,3.3,81.12,20.3,153.23,358.35,,,,,,,,,
2021-12-05 10:00:00,14.3,14.9,632.4,3.31,81.0,20.61,164.35,374.23,,,,,,,,,
2021-12-05 10:00:00,14.27,14.87,622.89,3.38,81.17,20.63,164.92,373.4,,,,,,,,,
2021-12-05 10:00:00,14.27,14.87,622.89,3.38,81.17,20.63,164.92,373.4,,,,,,,,,
2021-12-05 10:05:00,14.59,15.2,656.31,3.4,82.0,20.9,176.34,387.23,,,,,,,,,
2021-12-05 10:05:00,14.46,15.15,649.57,3.4,81.82,20.86,176.85,386.68,,,,,,,,,
2021-12-05 10:05:00,14.46,15.15,649.57,3.4,81.82,20.86,176.85,386.68,,,,,,,,,
2021-12-05 10:10:00,14.5,15.04,601.8,3.48,81.18,20.9,188.84,398.84,,,,,,,,,
2021-12-05 10:10:00,14.5,15.04,601.8,3.48,81.18,20.9,188.84,398.84,,,,,,,,,
2021-12-05 10:10:00,14.5,14.91,591.0,3.59,80.11,20.9,188.34,398.34,,,,,,,,,
2021-12-05 10:15:00,14.69,14.91,556.4,3.6,80.0,21.01,201.2,408.1,,,,,,,,,
2021-12-05 10:15:00,14.58,15.0,558.2,3.58,80.18,21.06,200.84,407.56,,,,,,,,,
2021-12-05 10:15:00,14.58,15.0,558.2,3.58,80.18,21.06,200.84,407.56,,,,,,,,,
2021-12-05 10:20:00,14.76,14.75,523.12,3.68,80.0,21.02,213.66,417.2,,,,,,,,,
2021-12-05 10:20:00,14.76,14.75,523.12,3.68,80.0,21.02,213.66,417.2,,,,,,,,,
2021-12-05 10:20:00,14.62,14.79,522.4,3.7,80.0,21.09,213.3,416.3,,,,,,,,,
2021-12-05 10:25:00,15.05,14.37,489.12,3.78,79.18,21.08,226.66,432.94,,,,,,,,,
2021-12-05 10:25:00,15.01,14.21,488.4,3.8,79.0,21.01,227.2,433.3,,,,,,,,,
2021-12-05 10:25:00,15.05,14.37,489.12,3.78,79.18,21.08,226.66,432.94,,,,,,,,,
2021-12-05 10:30:00,14.99,14.98,481.4,3.81,79.9,21.4,240.3,444.3,,,,,,,,,
2021-12-05 10:30:00,14.94,14.71,477.26,3.88,79.0,21.35,240.48,445.02,,,,,,,,,
2021-12-05 10:30:00,14.94,14.71,477.26,3.88,79.0,21.35,240.48,445.02,,,,,,,,,
2021-12-05 10:35:00,14.49,14.7,693.0,4.0,78.0,21.29,254.3,456.2,,,,,,,,,
2021-12-05 10:35:00,14.49,14.72,639.18,3.98,78.18,21.24,254.48,456.02,,,,,,,,,
2021-12-05 10:35:00,14.49,14.72,639.18,3.98,78.18,21.24,254.48,456.02,,,,,,,,,
2021-12-05 10:40:00,14.89,15.36,538.88,4.08,78.82,21.77,268.48,463.74,,,,,,,,,
2021-12-05 10:40:00,14.89,15.36,538.88,4.08,78.82,21.77,268.48,463.74,,,,,,,,,
2021-12-05 10:40:00,14.91,15.32,496.4,4.01,79.0,21.72,268.3,464.1,,,,,,,,,
2021-12-05 10:45:00,15.39,15.19,536.29,4.11,78.9,22.09,282.31,474.2,,,,,,,,,
2021-12-05 10:45:00,15.25,15.17,526.34,4.18,78.17,21.98,282.56,474.08,,,,,,,,,
2021-12-05 10:45:00,15.25,15.17,526.34,4.18,78.17,21.98,282.56,474.08,,,,,,,,,
2021-12-05 10:50:00,15.19,14.78,494.7,4.21,78.0,21.8,297.3,485.1,,,,,,,,,
2021-12-05 10:50:00,15.14,14.69,491.4,4.28,78.0,21.84,297.32,484.21,,,,,,,,,
2021-12-05 10:50:00,15.14,14.69,491.4,4.28,78.0,21.84,297.32,484.21,,,,,,,,,
2021-12-05 10:55:00,15.2,14.1,523.0,4.42,76.9,21.71,312.3,494.2,,,,,,,,,
2021-12-05 10:55:00,15.18,14.19,560.08,4.55,76.36,21.8,312.3,494.2,,,,,,,,,
2021-12-05 10:55:00,15.18,14.19,560.08,4.55,76.36,21.8,312.3,494.2,,,,,,,,,
2021-12-05 11:00:00,15.9,14.91,492.6,4.6,77.0,22.51,327.3,504.1,,,,,,,,,
2021-12-05 11:00:00,15.77,14.84,497.46,4.6,76.82,22.46,327.3,503.38,,,,,,,,,
2021-12-05 11:00:00,15.77,14.84,497.46,4.6,76.82,22.46,327.3,503.38,,,,,,,,,
2021-12-05 11:05:00,15.41,14.59,611.2,4.93,75.36,22.44,343.12,511.56,,,,,,,,,
2021-12-05 11:05:00,15.48,14.59,568.9,4.91,75.0,22.4,343.3,511.2,,,,,,,,,
2021-12-05 11:05:00,15.41,14.59,611.2,4.93,75.36,22.44,343.12,511.56,,,,,,,,,
2021-12-05 11:10:00,15.01,14.61,501.72,5.19,74.1,22.5,358.3,519.1,,,,,,,,,
2021-12-05 11:10:00,15.14,14.66,517.0,5.08,75.0,22.48,358.3,518.74,,,,,,,,,
2021-12-05 11:10:00,15.14,14.66,517.0,5.08,75.0,22.48,358.3,518.74,,,,,,,,,
2021-12-05 11:15:00,15.39,14.48,503.38,5.01,74.9,22.4,374.3,526.2,,,,,,,,,
2021-12-05 11:15:00,15.26,14.37,511.32,5.1,74.18,22.42,374.12,526.56,,,,,,,,,
2021-12-05 11:15:00,15.26,14.37,511.32,5.1,74.18,22.42,374.12,526.56,,,,,,,,,
2021-12-05 11:20:00,15.19,14.09,481.81,5.21,73.92,22.39,390.25,532.08,,,,,,,,,
2021-12-05 11:20:00,15.14,14.05,477.46,5.26,73.18,22.32,390.12,532.1,,,,,,,,,
2021-12-05 11:20:00,15.14,14.05,477.46,5.26,73.18,22.32,390.12,532.1,,,,,,,,,
2021-12-05 11:25:00,15.53,13.9,704.78,5.6,72.08,22.81,406.34,537.08,,,,,,,,,
2021-12-05 11:25:00,15.67,13.92,633.82,5.55,73.0,22.79,406.94,537.1,,,,,,,,,
2021-12-05 11:25:00,15.67,13.92,633.82,5.55,73.0,22.79,406.94,537.1,,,,,,,,,
2021-12-05 11:30:00,16.1,14.12,527.2,5.8,72.0,23.3,423.3,542.2,,,,,,,,,
2021-12-05 11:30:00,16.05,14.23,532.24,5.76,72.18,23.23,423.12,542.92,,,,,,,,,
2021-12-05 11:30:00,16.05,14.23,532.24,5.76,72.18,23.23,423.12,542.92,,,,,,,,,
2021-12-05 11:35:00,15.53,14.3,582.36,5.8,72.0,23.14,439.94,548.92,,,,,,,,,
2021-12-05 11:35:00,15.53,14.3,582.36,5.8,72.0,23.14,439.94,548.92,,,,,,,,,
2021-12-05 11:35:00,15.49,14.3,488.4,5.8,72.0,23.1,439.4,549.1,,,,,,,,,
2021-12-05 11:40:00,15.3,14.29,516.2,5.6,72.9,22.8,456.3,555.1,,,,,,,,,
2021-12-05 11:40:00,15.32,14.22,525.38,5.64,72.0,22.85,456.12,554.92,,,,,,,,,
2021-12-05 11:40:00,15.32,14.22,525.38,5.64,72.0,22.85,456.12,554.92,,,,,,,,,
2021-12-05 11:45:00,15.3,13.9,515.6,5.61,72.0,22.7,473.3,558.1,,,,,,,,,
2021-12-05 11:45:00,15.3,13.95,504.08,5.68,72.0,22.72,472.94,558.46,,,,,,,,,
2021-12-05 11:45:00,15.3,13.95,504.08,5.68,72.0,22.72,472.94,558.46,,,,,,,,,
2021-12-05 11:50:00,15.63,14.23,502.18,5.45,73.64,22.78,489.94,562.28,,,,,,,,,
2021-12-05 11:50:00,15.63,14.23,502.18,5.45,73.64,22.78,489.94,562.28,,,,,,,,,
2021-12-05 11:50:00,15.7,14.3,466.84,5.4,73.1,22.8,490.3,562.1,,,,,,,,,
2021-12-05 11:55:00,16.36,14.63,593.02,5.4,74.0,23.29,506.94,566.28,,,,,,,,,
2021-12-05 11:55:00,16.5,14.61,613.0,5.4,74.0,23.31,507.25,567.0,,,,,,,,,
2021-12-05 11:55:00,16.36,14.63,593.02,5.4,74.0,23.29,506.94,566.28,,,,,,,,,
2021-12-05 12:00:00,16.17,14.7,521.16,5.4,74.0,23.24,523.94,569.46,,,,,,,,,
2021-12-05 12:00:00,16.38,14.7,525.75,5.31,74.0,23.2,524.25,570.0,,,,,,,,,
2021-12-05 12:00:00,16.17,14.7,521.16,5.4,74.0,23.24,523.94,569.46,,,,,,,,,
2021-12-05 12:05:00,15.9,14.3,474.08,5.39,74.0,22.89,541.33,571.0,,,,,,,,,
2021-12-05 12:05:00,15.94,14.37,488.7,5.32,74.0,22.87,541.76,570.82,,,,,,,,,
2021-12-05 12:05:00,15.94,14.37,488.7,5.32,74.0,22.87,541.76,570.82,,,,,,,,,
2021-12-05 12:10:00,16.56,14.63,481.08,5.55,73.18,23.46,558.94,571.0,,,,,,,,,
2021-12-05 12:10:00,16.56,14.63,481.08,5.55,73.18,23.46,558.94,571.0,,,,,,,,,
2021-12-05 12:10:00,16.42,14.52,486.42,5.6,73.0,23.42,558.33,571.0,,,,,,,,,
2021-12-05 12:15:00,16.54,15.11,630.88,5.68,73.82,23.76,575.94,569.36,,,,,,,,,
2021-12-05 12:15:00,16.68,15.2,497.16,5.7,74.0,23.89,575.33,569.0,,,,,,,,,
2021-12-05 12:15:00,16.54,15.11,630.88,5.68,73.82,23.76,575.94,569.36,,,,,,,,,
2021-12-05 12:20:00,16.58,14.87,484.79,5.86,73.19,23.8,592.85,568.19,,,,,,,,,
2021-12-05 12:20:00,16.58,14.87,484.8,5.86,73.19,23.8,592.85,568.19,,,,,,,,,
2021-12-05 12:20:00,16.23,14.71,462.36,5.9,72.08,23.62,592.33,568.0,,,,,,,,,
2021-12-05 12:25:00,17.3,15.3,674.45,5.7,74.0,24.2,609.33,568.08,,,,,,,,,
2021-12-05 12:25:00,17.17,15.21,881.57,5.74,73.81,24.13,609.83,568.81,,,,,,,,,
2021-12-05 12:25:00,17.17,15.21,881.57,5.74,73.81,24.13,609.83,568.81,,,,,,,,,
2021-12-05 12:30:00,17.41,15.1,548.22,5.7,74.0,24.1,626.27,568.93,,,,,,,,,
2021-12-05 12:30:00,17.46,15.14,595.53,5.7,74.0,24.12,626.92,568.18,,,,,,,,,
2021-12-05 12:30:00,17.46,15.14,595.53,5.7,74.0,24.12,626.92,568.18,,,,,,,,,
2021-12-05 12:35:00,17.61,15.21,563.12,5.49,75.0,24.1,643.27,567.0,,,,,,,,,
2021-12-05 12:35:00,17.75,15.26,543.62,5.45,74.82,24.1,643.94,567.18,,,,,,,,,
2021-12-05 12:35:00,17.75,15.26,543.62,5.45,74.82,24.1,643.94,567.18,,,,,,,,,
2021-12-05 12:40:00,17.64,14.97,505.9,5.4,75.0,23.85,660.94,568.64,,,,,,,,,
2021-12-05 12:40:00,17.69,14.99,502.42,5.22,75.92,23.8,660.33,569.0,,,,,,,,,
2021-12-05 12:40:00,17.64,14.97,505.9,5.4,75.0,23.85,660.94,568.64,,,,,,,,,
2021-12-05 12:45:00,17.19,14.57,468.94,5.73,73.36,23.8,677.94,568.18,,,,,,,,,
2021-12-05 12:45:00,17.19,14.57,468.94,5.73,73.36,23.8,677.94,568.18,,,,,,,,,
2021-12-05 12:45:00,17.19,14.5,468.5,5.71,73.0,23.8,678.25,568.0,,,,,,,,,
2021-12-05 12:50:00,17.18,14.42,512.2,5.72,73.0,23.72,694.94,561.44,,,,,,,,,
2021-12-05 12:50:00,17.18,14.42,512.2,5.72,73.0,23.72,694.94,561.44,,,,,,,,,
2021-12-05 12:50:00,17.11,14.4,497.33,5.79,73.0,23.79,694.33,561.83,,,,,,,,,
2021-12-05 12:55:00,17.28,14.48,484.46,5.78,73.0,23.86,711.94,566.56,,,,,,,,,
2021-12-05 12:55:00,17.28,14.48,484.46,5.78,73.0,23.86,711.94,566.56,,,,,,,,,
2021-12-05 12:55:00,17.3,14.5,482.42,5.8,73.0,23.81,711.33,567.08,,,,,,,,,
2021-12-05 13:00:00,17.46,14.66,480.89,5.8,73.0,24.06,728.85,567.19,,,,,,,,,
2021-12-05 13:00:00,17.5,14.61,482.92,5.89,73.0,24.1,728.33,567.92,,,,,,,,,
2021-12-05 13:00:00,17.46,14.66,480.89,5.8,73.0,24.06,728.85,567.19,,,,,,,,,
2021-12-05 13:05:00,17.2,14.7,492.85,5.9,73.0,24.0,744.33,539.92,,,,,,,,,
2021-12-05 13:05:00,17.26,14.7,480.37,5.88,73.0,24.02,745.01,544.23,,,,,,,,,
2021-12-05 13:05:00,17.26,14.7,480.37,5.88,73.0,24.02,745.01,544.23,,,,,,,,,
2021-12-05 13:10:00,16.69,14.89,521.4,5.7,74.0,23.69,761.2,549.13,,,,,,,,,
2021-12-05 13:10:00,16.71,14.78,529.61,5.74,73.81,23.67,761.01,548.76,,,,,,,,,
2021-12-05 13:10:00,16.71,14.78,529.61,5.74,73.81,23.67,761.01,548.76,,,,,,,,,
2021-12-05 13:15:00,17.32,14.61,493.0,6.0,73.0,24.11,778.2,551.93,,,,,,,,,
2021-12-05 13:15:00,17.41,14.72,501.96,5.94,73.19,24.17,777.83,551.0,,,,,,,,,
2021-12-05 13:15:00,17.41,14.72,501.96,5.94,73.19,24.17,777.83,551.0,,,,,,,,,
2021-12-05 13:20:00,16.87,14.86,498.69,5.92,73.0,23.97,794.01,542.87,,,,,,,,,
2021-12-05 13:20:00,17.07,14.9,494.4,5.99,73.0,24.09,794.2,541.93,,,,,,,,,
2021-12-05 13:20:00,16.87,14.86,498.69,5.92,73.0,23.97,794.01,542.87,,,,,,,,,
2021-12-05 13:25:00,17.03,14.82,461.77,6.39,71.37,24.39,810.01,540.19,,,,,,,,,
2021-12-05 13:25:00,17.01,14.71,466.07,6.31,71.93,24.22,810.2,540.0,,,,,,,,,
